0x101fca2c0	SDV_StardewValley_Mobile_TapToMoveUtils_FaceDirectionForAngle_060066df	0x060066df	StardewValley.Mobile.TapToMoveUtils	FaceDirectionForAngle
0x101fca330	SDV_StardewValley_Mobile_TapToMoveUtils_WalkDirectionsAgree_060066e0	0x060066e0	StardewValley.Mobile.TapToMoveUtils	WalkDirectionsAgree
0x101fca3e4	SDV_StardewValley_Mobile_TapToMoveUtils_ItemCanBePlaced_060066e1	0x060066e1	StardewValley.Mobile.TapToMoveUtils	ItemCanBePlaced
0x101fca9d8	SDV_StardewValley_Mobile_TapToMoveUtils_NodeContainsFurniture_060066e2	0x060066e2	StardewValley.Mobile.TapToMoveUtils	NodeContainsFurniture
0x101fcac14	SDV_StardewValley_Mobile_TapToMoveUtils_NodeContainsMusicBlock_060066e3	0x060066e3	StardewValley.Mobile.TapToMoveUtils	NodeContainsMusicBlock
0x101fcad68	SDV_StardewValley_Mobile_TapToMoveUtils_GetFurnitureClickedOn_060066e4	0x060066e4	StardewValley.Mobile.TapToMoveUtils	GetFurnitureClickedOn
0x101fcb184	SDV_StardewValley_Mobile_TapToMoveUtils_NodeContainsHousePlant_060066e5	0x060066e5	StardewValley.Mobile.TapToMoveUtils	NodeContainsHousePlant
0x101fcb268	SDV_StardewValley_Mobile_TapToMoveUtils_GetHousePlant_060066e6	0x060066e6	StardewValley.Mobile.TapToMoveUtils	GetHousePlant
0x101fcb350	SDV_StardewValley_Mobile_TapToMoveUtils_HoeSelectedAndTileHoeable_060066e7	0x060066e7	StardewValley.Mobile.TapToMoveUtils	HoeSelectedAndTileHoeable
0x101fcb4d4	SDV_StardewValley_Mobile_TapToMoveUtils_IsOreAt_060066e8	0x060066e8	StardewValley.Mobile.TapToMoveUtils	IsOreAt
0x101fcb604	SDV_StardewValley_Mobile_TapToMoveUtils_isOnOrNearSuspensionBridge_060066e9	0x060066e9	StardewValley.Mobile.TapToMoveUtils	isOnOrNearSuspensionBridge
0x101fcb698	SDV_StardewValley_Mobile_TapToMoveUtils_IsIslandNorthSuspensionBridgeRightSide_060066ea	0x060066ea	StardewValley.Mobile.TapToMoveUtils	IsIslandNorthSuspensionBridgeRightSide
0x101fcb6cc	SDV_StardewValley_Mobile_TapToMoveUtils_getPathOnIslandNorthBridge_060066eb	0x060066eb	StardewValley.Mobile.TapToMoveUtils	getPathOnIslandNorthBridge
0x101fcbb7c	SDV_StardewValley_Mobile_TapToMoveUtils_IsWater_060066ec	0x060066ec	StardewValley.Mobile.TapToMoveUtils	IsWater
0x101fcbdd8	SDV_StardewValley_Mobile_TapToMoveUtils_IsBuildingPassable_060066ed	0x060066ed	StardewValley.Mobile.TapToMoveUtils	IsBuildingPassable
0x101fcbff8	SDV_StardewValley_Mobile_TapToMoveUtils_IsTilePassable_060066ee	0x060066ee	StardewValley.Mobile.TapToMoveUtils	IsTilePassable
0x101fcc490	SDV_StardewValley_Mobile_TapToMoveUtils_IsWateringCanFillingSource_060066ef	0x060066ef	StardewValley.Mobile.TapToMoveUtils	IsWateringCanFillingSource
0x101fcc7b0	SDV_StardewValley_Mobile_TapToMoveUtils_IsMatureTreeStumpOrBoulderAt_060066f0	0x060066f0	StardewValley.Mobile.TapToMoveUtils	IsMatureTreeStumpOrBoulderAt
0x101fcc848	SDV_StardewValley_Mobile_TapToMoveUtils_IsTreeStumpOrBoulderAt_060066f1	0x060066f1	StardewValley.Mobile.TapToMoveUtils	IsTreeStumpOrBoulderAt
0x101fcc8cc	SDV_StardewValley_Mobile_TapToMoveUtils_TreeGrowthStage_060066f2	0x060066f2	StardewValley.Mobile.TapToMoveUtils	TreeGrowthStage
0x101fcc91c	SDV_StardewValley_Mobile_TapToMoveUtils_TreeGrowthStage_060066f3	0x060066f3	StardewValley.Mobile.TapToMoveUtils	TreeGrowthStage
0x101fcc95c	SDV_StardewValley_Mobile_TapToMoveUtils_TreeGrowthStage_060066f4	0x060066f4	StardewValley.Mobile.TapToMoveUtils	TreeGrowthStage
0x101fccac8	SDV_StardewValley_Mobile_TapToMoveUtils_IsTreeAt_060066f5	0x060066f5	StardewValley.Mobile.TapToMoveUtils	IsTreeAt
0x101fccb0c	SDV_StardewValley_Mobile_TapToMoveUtils_IsTreeAt_060066f6	0x060066f6	StardewValley.Mobile.TapToMoveUtils	IsTreeAt
0x101fccb4c	SDV_StardewValley_Mobile_TapToMoveUtils_IsTreeAt_060066f7	0x060066f7	StardewValley.Mobile.TapToMoveUtils	IsTreeAt
0x101fccc38	SDV_StardewValley_Mobile_TapToMoveUtils_GetTreeAt_060066f8	0x060066f8	StardewValley.Mobile.TapToMoveUtils	GetTreeAt
0x101fccd20	SDV_StardewValley_Mobile_TapToMoveUtils_IsBushAt_060066f9	0x060066f9	StardewValley.Mobile.TapToMoveUtils	IsBushAt
0x101fcce74	SDV_StardewValley_Mobile_TapToMoveUtils_IsBushAt_060066fa	0x060066fa	StardewValley.Mobile.TapToMoveUtils	IsBushAt
0x101fccfa4	SDV_StardewValley_Mobile_TapToMoveUtils_IsBushAt_060066fb	0x060066fb	StardewValley.Mobile.TapToMoveUtils	IsBushAt
0x101fcd084	SDV_StardewValley_Mobile_TapToMoveUtils_IsBushAtPoint_060066fc	0x060066fc	StardewValley.Mobile.TapToMoveUtils	IsBushAtPoint
0x101fcd240	SDV_StardewValley_Mobile_TapToMoveUtils_IsChoppableBushAtPoint_060066fd	0x060066fd	StardewValley.Mobile.TapToMoveUtils	IsChoppableBushAtPoint
0x101fcd440	SDV_StardewValley_Mobile_TapToMoveUtils_FetchBushAt_060066fe	0x060066fe	StardewValley.Mobile.TapToMoveUtils	FetchBushAt
0x101fcd57c	SDV_StardewValley_Mobile_TapToMoveUtils_FetchBushAtPoint_060066ff	0x060066ff	StardewValley.Mobile.TapToMoveUtils	FetchBushAtPoint
0x101fcd754	SDV_StardewValley_Mobile_TapToMoveUtils_IsTerrainFeatureAt_06006700	0x06006700	StardewValley.Mobile.TapToMoveUtils	IsTerrainFeatureAt
0x101fcd904	SDV_StardewValley_Mobile_TapToMoveUtils_IsStumpAt_06006701	0x06006701	StardewValley.Mobile.TapToMoveUtils	IsStumpAt
0x101fcd954	SDV_StardewValley_Mobile_TapToMoveUtils_IsStumpAt_06006702	0x06006702	StardewValley.Mobile.TapToMoveUtils	IsStumpAt
0x101fcd994	SDV_StardewValley_Mobile_TapToMoveUtils_IsStumpAt_06006703	0x06006703	StardewValley.Mobile.TapToMoveUtils	IsStumpAt
0x101fcdb20	SDV_StardewValley_Mobile_TapToMoveUtils_IsGiantWeedAt_06006704	0x06006704	StardewValley.Mobile.TapToMoveUtils	IsGiantWeedAt
0x101fcdb70	SDV_StardewValley_Mobile_TapToMoveUtils_IsGiantWeedAt_06006705	0x06006705	StardewValley.Mobile.TapToMoveUtils	IsGiantWeedAt
0x101fcdbb0	SDV_StardewValley_Mobile_TapToMoveUtils_IsGiantWeedAt_06006706	0x06006706	StardewValley.Mobile.TapToMoveUtils	IsGiantWeedAt
0x101fcdd3c	SDV_StardewValley_Mobile_TapToMoveUtils_IsBoulderAt_06006707	0x06006707	StardewValley.Mobile.TapToMoveUtils	IsBoulderAt
0x101fcdd8c	SDV_StardewValley_Mobile_TapToMoveUtils_IsBoulderAt_06006708	0x06006708	StardewValley.Mobile.TapToMoveUtils	IsBoulderAt
