0x101853e40	StardewValley_StardewValley_Farmer_GetAllHairstyleIndices_06003659	0x06003659	StardewValley.Farmer	GetAllHairstyleIndices
0x101856fd8	StardewValley_StardewValley_Farmer_UpdateClothing_0600367a	0x0600367a	StardewValley.Farmer	UpdateClothing
0x1018365bc	StardewValley_StardewValley_Farmer_get_catPerson_06003552	0x06003552	StardewValley.Farmer	get_catPerson
0x10186a40c	StardewValley_StardewValley_Farmer_CreateFakeEventFarmer_060036e2	0x060036e2	StardewValley.Farmer	CreateFakeEventFarmer
0x101857484	StardewValley_StardewValley_Farmer_GetPantsId_0600367e	0x0600367e	StardewValley.Farmer	GetPantsId
0x101857990	StardewValley_StardewValley_Farmer_GetShirtId_06003683	0x06003683	StardewValley.Farmer	GetShirtId
0x101f177cc	StardewValley_StardewValley_Menus_OptionsPage_SaveStartupPreferences_060063aa	0x060063aa	StardewValley.Menus.OptionsPage	SaveStartupPreferences
0x101ea12c4	StardewValley_StardewValley_Menus_IClickableMenu_gameWindowSizeChanged_06006186	0x06006186	StardewValley.Menus.IClickableMenu	gameWindowSizeChanged
0x1020b0378	StardewValley_StardewValley_Menus_LoadGameMenu_SaveFileSlot__ctor_060073b6	0x060073b6	StardewValley.Menus.LoadGameMenu+SaveFileSlot	.ctor
0x101efce58	StardewValley_StardewValley_Menus_LoadGameMenu_Dispose_060062e9	0x060062e9	StardewValley.Menus.LoadGameMenu	Dispose
0x101a70a6c	StardewValley_StardewValley_TokenizableStrings_TokenParser_ParseText_0600445a	0x0600445a	StardewValley.TokenizableStrings.TokenParser	ParseText
0x101a26eb0	StardewValley_StardewValley_Utility_TryGetPassiveFestivalData_06004237	0x06004237	StardewValley.Utility	TryGetPassiveFestivalData
0x101a36fb0	StardewValley_StardewValley_WorldDate_Localize_060042d3	0x060042d3	StardewValley.WorldDate	Localize
0x101720c64	StardewValley_StardewValley_Game1_isDarkOut_0600303d	0x0600303d	StardewValley.Game1	isDarkOut
0x1018bff04	StardewValley_StardewValley_GameLocation_get_NameOrUniqueName_0600397a	0x0600397a	StardewValley.GameLocation	get_NameOrUniqueName
0x101738928	StardewValley_StardewValley_Game1_getLocationRequest_060030c9	0x060030c9	StardewValley.Game1	getLocationRequest
